positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
,,"سلام نکیسا خانم . در جواب شما باید عرض کنم که شما باید ios آیپدتون رو به 8.1.2 آپدیت کنین تا مشکلتون برطرف شه امیدوارم کمک کرده باشم .",1,0,0,0,0,0,0,0
,,"سلام دوستان من همه چی این ایپدو برسی کردم واقا عالی بود.
فقط یه سوال ذهن منو مشغول کرده اونم اینه که این تبلت زیاد داغ میکنه؟؟؟
لطفا جواب بدین؛ممنونم",2,0,4,5,5,5,5,5
,,"سلا به همه،
من حدود یک ماهه که ipad air 2 64GB 4G خریدم اما با اینترنتش مشکل دارم و با اینکه همیشه وصله اما اکثرا کنده یا قطع شده ! با سیم کارت مشکل قطع شدن رو ندارم و فقط همه چیز خیلی کند پیش میره.
سوالم اینه که آیا شما هم چنین مشکلی دارید؟ و اگر جواب مثبته چطوری مشکلتون رو حل کردید؟
توی سایت خود اپل خوندم که خیلی ها این مشکل رو داشتن و از طریق تغییر بعضی از پارامترهای مودمشون مشکل حل شده اما متاسفانه برای من همچنان این مشکل وجود داره!",1,0,0,0,0,0,0,0
,,"سلام میشه با ایپد وقتی روی لینک دانلود یک فیلم میزنیم اونو پخش کنه برامون؟",1,0,0,0,0,0,0,0
,,"من بررسی کردم رنگ نقره ای، قسمت روییش سفید هست و چون سفید می خواستم همین رنگ نقره ای رو خریدم :) این تبلت حرف نداره.",4,0,5,5,5,5,5,5
,,"سلام بعد از کلی بررسی این مدل رو انتخاب کردم ولی متاسفانه رنگ طلایی نداره. من اصلا از رنگ مشکلی که پشتش خاکستری یا نقره ای باشه خوشم نمیاد می خواستم بدونم رنگ سفیدش رو میارید یا خیر؟ دو مدل دیگه که 128 و 16 گیگ بودن یا برای کار من خیلی زیاد هستن یا خیلی کم و همون دو تا هم سفید با پشت طلایی را داشتن.",2,0,5,5,5,5,5,5
,,"با سلام .آقا شما که گفتی این تیلت بدرد پز میخوره حتما خودتون با عرض معذرت اهل پز دادن هستید .واین تبلت امکانات زیادی داره چرا شما میگین امکانات زیادی نداره. پسر این تبلت رو میگن محدودیت داره ولی به خدا ترفند هایی داره که کار باهاش خیلی اسون تموم میشه. عزیز جان من اول شما برو دنبال یاد گرفتن کار با ios بعد نظر بده.اندروید اسونه کار باهاش اما هر آسونی علتی داره ولی ios سخته به نظر بعضی ها اما هر سختی هم دلیل داره.عزیز منم به خدا فقط این تلبتو واسه کار باهش میخوام بخرم نه پز.",2,0,5,5,5,5,5,5
,,"علیرضا دانش عزیز با سلام .این پارت نامبر که شما عرض کردین برای توجه بقیه افراد مربوط به استرالیا-نیوزلند میباشد.",0,0,5,5,5,5,5,5
,,"دوستان به نظر شما 16 گیگش کافیه",0,0,0,0,0,0,0,0
,,"با سلام پارت نامبر ipad air 2 64GB gold که دیجیکالا فعلا میفروشه MH172X/A است.",0,0,0,0,0,0,0,0
,,"عالیه
طراحی عالی
خوش دست
پر سرعت
سیستم عامل قوی
در کل هرچی بگی کمه
هرکی موافقه +",41,0,4,5,5,5,5,4
,,"آقای amirhosein ghannad منم دقیقا شرایط خودتو دارم و تصمیم گرفتم یک سال دیگه صبر کنم و فعلا با 6پلاس تمام کارام رو به راحتی انجام میدم. اگه نیاز فوری نداری به نظرم تا آبان سال بعد صبر کن و نسل جدید رو بخر مخصوصا با پبت اختراع هایی که اپل جدیدا انجام داده بعید نیست یه چیز جدید به آیپد اضافه بشه غیر از قوی تر شدنش!
آقای محمد جواد پاکیزه اگر به سایت اپل یک بار سر زده بودید حتما متوجه میشدید که آیپد در کل نسخه لاک و آنلاک نداره توی دنیا و از این نظر مسایل آیفون شامل حال آیپد نمیشه!
آقای میلاد مهرنیا اینکه ایرانسل رو نمیشه توی آیپد مستقیم شارژ کرد مشکل ایرانسله نه شرکت اپل و اون کد ها فقط توسط موبایل ها ساپورت میشوند که خب اپل همچین چیزی رو برای تبلت هاش قرار نداده تا به امروز. بهتره ایرانسل هم مثل رایتل خدماتش رو از طریق اینترنت هم به صورت تمام و کمال ارایه کنه تا مردم مجبور نشند برای خرید بسته وشارژ مجدد سیم کارت رو جا به جا کنند و توی گوشی بزارند.",2,0,0,0,0,0,0,0
,,"با سلام اقای محمود ملایی اگه تبلتتون 4جی باشه جای سیم کارتش در قسمت پایین لبه ی سمت راسته که باید با ی سوزن بازش کنید و دقت کنید که سیم کارت پانچ شده میخوره",0,0,5,5,5,5,5,5
,,"آقای پاکیزه : آیپد مادرزاد خودش آنلاک هست . نمیتونی باهاش صحبت کنی که بخواد لاک باشه .
آقای قناد : این ایر 2 تازه اومده و آخرشه دیگه ! منتظر چی هستی . بگیر بره . نسل بعدی احتمالا تا یکسال آینده نمیاد.
به نظر من تنها اشکالش نداشتن فلش دوربین هست و دیگه هیچ نقصی نداره . به نظر من کسانی که آیپد و آیفون دارن بهتر میتونن نظر بدن و دوستان استفاده کنن ،
دوستان هم سعی کنن برای خرید از نظرات این دوستان استفاده کنن تا به نتیجه مطلوب برسند .",0,0,5,5,5,5,5,5
,,"آقا به نظر من wifi رو بگیرین من خودم air مدل 4G داشتم اما چون کد های ایرانسل USSD هستن و ایپد هم شماره گیر نداره نمیشه بسته اینترنتی باهاش فعال کرد.الآن ایرم رو فروختم منتظرم دیجی کالا air 2 مدل wifi خاکستری رو بیاره تا بخرم.",0,0,2,4,2,2,5,1
,,"این تبلت انلاک فکتوری هست یا باید آنلاکش کنیم خودمون؟؟",0,0,0,0,0,0,0,0
,,"سلام به همه دوستان،به نظر شما وایستم ایپد نسل جدبد بیاد یا ایر2 بخرم ،لطفا کمکم کنید ،الان 6پلاس دارم باتوجه به اندازه گوشیم به نظرتون چکار کنم وایسم یا ایر2 بخرم؟!",0,0,5,5,5,5,5,5
,,"واقعا زیباست
ولی امکانات کم و قیمتش بالاش برای کسایی که طعم اندروید رو چشیدن قابل درک نیست
بنظر من این بیشتر به درد پز دادن میخوره و کار زیادی ازش بر نمیاد",9,0,0,0,0,0,0,0
,,"تو پیشنهاد ویژه همین الان طلاییشو سفارش دادم و خریدم...وافعا خیلی شیرین بود...دیجی کالا بهترینه...",7,0,5,5,5,5,5,5
,,"آقااا 128G رو بزارید واسه تخفیف ویزه. ما خریداریم D:",3,0,0,0,0,0,0,0
,,"من مدل 2014 تبلت سامسونگ رو خونه یکی از بستگان دیدم و اون خیلی راضی بودو ازش تعریف میکرد اما از شانس بد اون من iPad Air خودم همراهم بود و اون مهمونی فرصت خوبی برای مقایسه شد... توی کیفیت صفحه نمایش با روشنایی تا آخر ... اجرای بازی های یکسان به صورت همزمان پردازش رنگ توی بازی یکسان در صحنه یکسان ... عکس انداختن از سوژه یکسان و واقعی بودن و نزدیک بودن عکس به اون چیزی که چشم انسان داره توی اون نور و محیط میبینه... کیفیت زراحی برنامه های کاربردی یکسن! ( مثلا رادیو جوان خیلی بهتر برای iOS طراحی شده تا Android) ... کیفیت ساخت بدنه (مثلا سریال نامبر پشت دستگاه در سامسونگ کمرنگ شده بود!!!) خوش دست تر بودن و وزن معقول تر... در تمام مواردی که گفتم شخصا دو تبلت رو کنار هم مقایسه کردم و حتی خود اون بنده خدا هم از تبلتش زده شد و فهمید که iPad کاملا سرتره و در نهایت فقط تونست بگه سلیقه ایه این چیزا :))) حالا تمام این برتری های اپل بهبود پیدا کرده و اونم میزان خیلی چشم گیری و حاصل شده iPad Air 2 و به همین دلیل دیگه حتی اسم مقایسه با سامسونگ هم مسخره است به نظرم!",16,0,0,0,0,0,0,0
